time,gFx,gFy,gFz,TgF
38.981000,0.4603,0.3120,0.8126,0.985
38.981000,0.4600,0.3103,0.8111,0.983
38.982000,0.4581,0.3086,0.8123,0.982
38.984000,0.4578,0.3111,0.8133,0.984
38.987000,0.4593,0.3103,0.8133,0.984
38.999000,0.4593,0.3123,0.8153,0.986
39.000000,0.4605,0.3120,0.8150,0.987
39.001000,0.4617,0.3142,0.8148,0.988
39.002000,0.4642,0.3138,0.8197,0.993
39.002000,0.4654,0.3145,0.8226,0.996
39.003000,0.4690,0.3135,0.8238,0.998
39.004000,0.4712,0.3133,0.8236,0.999
39.012000,0.4729,0.3106,0.8253,1.001
39.014000,0.4759,0.3101,0.8231,1.000
39.014000,0.4776,0.3096,0.8223,1.000
39.015000,0.4773,0.3098,0.8211,0.999
39.017000,0.4776,0.3079,0.8182,0.996
39.017000,0.4754,0.3076,0.8172,0.994
39.019000,0.4751,0.3069,0.8138,0.991
39.022000,0.4769,0.3094,0.8106,0.990
39.032000,0.4756,0.3076,0.8082,0.987
39.033000,0.4786,0.3094,0.8077,0.988
39.033000,0.4800,0.3094,0.8072,0.989
39.034000,0.4800,0.3098,0.8053,0.987
39.035000,0.4808,0.3098,0.8035,0.986
39.036000,0.4810,0.3094,0.8001,0.984
39.038000,0.4810,0.3084,0.7977,0.981
39.057000,0.4808,0.3069,0.7952,0.979
39.058000,0.4810,0.3081,0.7913,0.976
39.059000,0.4820,0.3076,0.7872,0.973
39.060000,0.4815,0.3064,0.7865,0.972
39.062000,0.4832,0.3072,0.7865,0.973
39.063000,0.4830,0.3084,0.7887,0.975
39.064000,0.4842,0.3094,0.7916,0.978
39.065000,0.4866,0.3098,0.7960,0.983
39.066000,0.4876,0.3106,0.7992,0.986
39.067000,0.4910,0.3111,0.8014,0.990
39.068000,0.4937,0.3113,0.8040,0.994
39.069000,0.4957,0.3128,0.8075,0.998
39.070000,0.4996,0.3118,0.8097,1.001
39.071000,0.4993,0.3130,0.8099,1.002
39.076000,0.5022,0.3118,0.8116,1.004
39.078000,0.5022,0.3113,0.8133,1.005
39.081000,0.5003,0.3118,0.8128,1.004
39.082000,0.4988,0.3116,0.8109,1.002
39.084000,0.4971,0.3113,0.8097,1.000
39.086000,0.4935,0.3113,0.8094,0.998
39.088000,0.4915,0.3113,0.8097,0.997
39.093000,0.4898,0.3116,0.8109,0.997
39.095000,0.4874,0.3116,0.8109,0.996
39.096000,0.4852,0.3123,0.8126,0.997
39.097000,0.4817,0.3130,0.8106,0.994
39.100000,0.4795,0.3128,0.8106,0.992
39.102000,0.4773,0.3116,0.8111,0.991
39.105000,0.4778,0.3123,0.8079,0.989
39.122000,0.4795,0.3125,0.8045,0.987
39.124000,0.4783,0.3130,0.8043,0.987
39.126000,0.4791,0.3118,0.8028,0.986
39.127000,0.4798,0.3116,0.8033,0.986
39.128000,0.4805,0.3135,0.8021,0.986
39.129000,0.4815,0.3123,0.8011,0.985
39.131000,0.4832,0.3125,0.8011,0.986
39.132000,0.4834,0.3130,0.7999,0.986
39.133000,0.4859,0.3125,0.8009,0.987
39.134000,0.4871,0.3138,0.8016,0.989
39.154000,0.4881,0.3147,0.8021,0.990
39.155000,0.4883,0.3138,0.8009,0.989
39.155000,0.4900,0.3152,0.7992,0.989
39.156000,0.4930,0.3150,0.7974,0.989
39.157000,0.4925,0.3152,0.7982,0.989
39.157000,0.4927,0.3145,0.7955,0.987
39.158000,0.4927,0.3123,0.7945,0.986
39.159000,0.4908,0.3138,0.7923,0.983
39.159000,0.4886,0.3150,0.7901,0.981
39.160000,0.4900,0.3150,0.7887,0.980
39.160000,0.4878,0.3150,0.7887,0.979
39.161000,0.4866,0.3142,0.7909,0.980
39.162000,0.4847,0.3140,0.7909,0.979
39.162000,0.4852,0.3142,0.7916,0.980
39.166000,0.4844,0.3118,0.7930,0.980
39.167000,0.4842,0.3108,0.7933,0.980
39.169000,0.4808,0.3098,0.7933,0.978
39.171000,0.4793,0.3086,0.7957,0.979
39.173000,0.4781,0.3089,0.7948,0.978
39.176000,0.4749,0.3076,0.7945,0.975
39.178000,0.4734,0.3064,0.7930,0.973
39.180000,0.4729,0.3050,0.7952,0.974
39.183000,0.4720,0.3055,0.7957,0.974
39.186000,0.4703,0.3055,0.7967,0.974
39.188000,0.4698,0.3050,0.7960,0.973
39.190000,0.4725,0.3045,0.7967,0.975
39.215000,0.4732,0.3052,0.7984,0.977
39.216000,0.4722,0.3062,0.7996,0.978
39.217000,0.4725,0.3067,0.8031,0.981
39.217000,0.4737,0.3074,0.8050,0.983
39.218000,0.4737,0.3084,0.8050,0.984
39.218000,0.4744,0.3081,0.8055,0.984
39.219000,0.4771,0.3089,0.8067,0.987
39.227000,0.4773,0.3084,0.8075,0.987
39.229000,0.4781,0.3076,0.8075,0.988
39.232000,0.4793,0.3089,0.8079,0.989
39.233000,0.4803,0.3072,0.8092,0.990
39.234000,0.4832,0.3076,0.8065,0.989
39.235000,0.4832,0.3101,0.8053,0.989
39.237000,0.4839,0.3094,0.8065,0.990
39.247000,0.4852,0.3091,0.8092,0.993
39.248000,0.4847,0.3081,0.8092,0.992
39.249000,0.4839,0.3072,0.8104,0.993
39.249000,0.4830,0.3059,0.8097,0.991
39.250000,0.4837,0.3052,0.8097,0.991
39.251000,0.4834,0.3047,0.8104,0.992
39.252000,0.4839,0.3045,0.8109,0.992
39.252000,0.4839,0.3042,0.8111,0.992
39.253000,0.4834,0.3045,0.8123,0.993
39.253000,0.4830,0.3042,0.8101,0.991
39.254000,0.4800,0.3035,0.8084,0.988
39.255000,0.4781,0.3028,0.8099,0.988
39.255000,0.4773,0.3045,0.8092,0.988
39.256000,0.4754,0.3055,0.8082,0.986
39.259000,0.4744,0.3050,0.8079,0.985
39.260000,0.4722,0.3064,0.8079,0.985
39.263000,0.4710,0.3072,0.8097,0.986
39.265000,0.4700,0.3069,0.8099,0.985
39.268000,0.4698,0.3069,0.8116,0.987
39.270000,0.4690,0.3045,0.8111,0.985
39.272000,0.4712,0.3042,0.8111,0.986
39.277000,0.4710,0.3033,0.8128,0.987
39.278000,0.4678,0.3059,0.8131,0.987
39.280000,0.4693,0.3057,0.8155,0.989
39.281000,0.4678,0.3072,0.8145,0.988
39.284000,0.4666,0.3069,0.8136,0.987
39.286000,0.4668,0.3062,0.8167,0.989
39.289000,0.4668,0.3059,0.8187,0.991
39.291000,0.4668,0.3052,0.8189,0.991
39.298000,0.4676,0.3047,0.8187,0.991
39.299000,0.4678,0.3059,0.8189,0.992
39.300000,0.4659,0.3079,0.8158,0.989
39.300000,0.4651,0.3067,0.8167,0.989
39.303000,0.4656,0.3069,0.8162,0.989
39.305000,0.4649,0.3076,0.8153,0.988
39.308000,0.4676,0.3079,0.8131,0.987
39.319000,0.4690,0.3089,0.8097,0.985
39.321000,0.4708,0.3081,0.8099,0.986
39.322000,0.4727,0.3089,0.8087,0.986
39.323000,0.4764,0.3098,0.8065,0.987
39.337000,0.4783,0.3103,0.8065,0.988
39.337000,0.4800,0.3103,0.8055,0.988
39.338000,0.4810,0.3101,0.8055,0.988
39.338000,0.4817,0.3108,0.8040,0.988
39.339000,0.4795,0.3089,0.8045,0.986
39.339000,0.4808,0.3096,0.8038,0.986
39.340000,0.4798,0.3120,0.8050,0.988
39.340000,0.4793,0.3135,0.8067,0.989
39.341000,0.4800,0.3130,0.8092,0.992
39.341000,0.4808,0.3130,0.8077,0.991
39.346000,0.4822,0.3101,0.8087,0.991
39.347000,0.4817,0.3089,0.8084,0.990
39.349000,0.4810,0.3072,0.8106,0.991
39.350000,0.4808,0.3069,0.8109,0.991
39.352000,0.4805,0.3057,0.8116,0.991
39.355000,0.4798,0.3072,0.8140,0.994
39.357000,0.4805,0.3096,0.8143,0.995
39.360000,0.4791,0.3081,0.8160,0.995
39.361000,0.4771,0.3076,0.8148,0.993
39.364000,0.4766,0.3079,0.8133,0.992
39.366000,0.4759,0.3074,0.8104,0.989
39.368000,0.4751,0.3072,0.8077,0.986
39.371000,0.4732,0.3069,0.8045,0.983
39.374000,0.4729,0.3059,0.8023,0.980
39.378000,0.4732,0.3050,0.8021,0.980
39.380000,0.4761,0.3052,0.8001,0.980
39.381000,0.4766,0.3059,0.7999,0.980
39.384000,0.4771,0.3072,0.8006,0.981
39.386000,0.4781,0.3050,0.8009,0.981
39.388000,0.4812,0.3033,0.8026,0.984
39.391000,0.4817,0.3033,0.8043,0.985
39.405000,0.4815,0.3040,0.8070,0.988
39.406000,0.4795,0.3025,0.8097,0.988
39.407000,0.4773,0.3023,0.8109,0.988
39.408000,0.4734,0.3037,0.8126,0.988
39.409000,0.4710,0.3037,0.8138,0.988
39.410000,0.4683,0.3055,0.8133,0.987
39.412000,0.4666,0.3057,0.8131,0.986
39.412000,0.4649,0.3062,0.8136,0.986
39.413000,0.4649,0.3047,0.8170,0.988
39.432000,0.4639,0.3030,0.8182,0.988
39.433000,0.4639,0.3020,0.8204,0.990
39.434000,0.4644,0.3035,0.8214,0.991
39.434000,0.4651,0.3042,0.8228,0.993
39.435000,0.4646,0.3030,0.8226,0.992
39.436000,0.4659,0.3025,0.8219,0.992
39.436000,0.4654,0.3035,0.8214,0.992
39.437000,0.4668,0.3037,0.8180,0.990
39.438000,0.4668,0.3028,0.8165,0.988
39.438000,0.4671,0.3040,0.8126,0.985
39.439000,0.4681,0.3047,0.8116,0.985
39.440000,0.4676,0.3052,0.8094,0.983
39.446000,0.4673,0.3035,0.8109,0.984
39.447000,0.4695,0.3030,0.8099,0.984
39.447000,0.4690,0.3028,0.8079,0.982
39.450000,0.4673,0.3037,0.8060,0.980
39.451000,0.4664,0.3040,0.8060,0.980
39.454000,0.4666,0.3057,0.8050,0.979
39.456000,0.4634,0.3062,0.8045,0.978
39.460000,0.4634,0.3059,0.8050,0.978
39.472000,0.4649,0.3040,0.8053,0.978
39.473000,0.4639,0.3055,0.8050,0.978
39.473000,0.4671,0.3067,0.8060,0.981
39.476000,0.4688,0.3057,0.8070,0.982
39.477000,0.4729,0.3076,0.8087,0.986
39.478000,0.4766,0.3059,0.8099,0.988
39.479000,0.4810,0.3057,0.8106,0.991
39.480000,0.4837,0.3042,0.8094,0.991
39.481000,0.4837,0.3006,0.8101,0.990
39.485000,0.4852,0.2998,0.8119,0.992
39.486000,0.4842,0.3011,0.8116,0.992
39.489000,0.4825,0.3028,0.8126,0.992
39.490000,0.4817,0.3028,0.8131,0.992
39.492000,0.4786,0.3045,0.8133,0.992
39.496000,0.4744,0.3047,0.8106,0.987
39.498000,0.4700,0.3047,0.8104,0.985
39.502000,0.4690,0.3042,0.8116,0.986
39.503000,0.4651,0.3052,0.8116,0.984
39.504000,0.4625,0.3062,0.8128,0.984
39.506000,0.4605,0.3069,0.8138,0.984
39.508000,0.4593,0.3067,0.8133,0.983
39.519000,0.4588,0.3072,0.8138,0.983
39.521000,0.4598,0.3057,0.8148,0.984
39.522000,0.4612,0.3057,0.8160,0.986
39.522000,0.4622,0.3042,0.8187,0.988
39.537000,0.4639,0.3045,0.8221,0.992
39.538000,0.4632,0.3067,0.8248,0.994
39.539000,0.4632,0.3042,0.8258,0.994
39.539000,0.4656,0.3045,0.8272,0.997
39.540000,0.4661,0.3055,0.8277,0.998
39.540000,0.4656,0.3052,0.8285,0.998
39.540000,0.4666,0.3067,0.8289,0.999
39.541000,0.4681,0.3064,0.8270,0.998
39.541000,0.4676,0.3052,0.8263,0.997
39.542000,0.4700,0.3045,0.8265,0.998
39.544000,0.4729,0.3047,0.8248,0.998
39.547000,0.4737,0.3042,0.8245,0.998
39.549000,0.4720,0.3042,0.8214,0.995
39.551000,0.4715,0.3045,0.8199,0.994
39.553000,0.4715,0.3040,0.8187,0.992
39.556000,0.4690,0.3047,0.8155,0.989
39.558000,0.4673,0.3057,0.8128,0.986
39.561000,0.4649,0.3052,0.8114,0.984
39.563000,0.4654,0.3042,0.8101,0.983
39.565000,0.4649,0.3047,0.8092,0.982
39.568000,0.4673,0.3037,0.8082,0.982
39.570000,0.4683,0.3055,0.8055,0.981
39.573000,0.4693,0.3067,0.8038,0.980
39.575000,0.4715,0.3064,0.8043,0.981
39.579000,0.4759,0.3052,0.8033,0.982
39.581000,0.4791,0.3040,0.8038,0.984
39.583000,0.4822,0.3050,0.8021,0.984
39.589000,0.4830,0.3047,0.8009,0.984
39.590000,0.4837,0.3050,0.7996,0.983
39.592000,0.4834,0.3050,0.7989,0.982
39.593000,0.4817,0.3062,0.7999,0.983
39.595000,0.4815,0.3059,0.8009,0.983
39.599000,0.4812,0.3047,0.8021,0.984
39.600000,0.4812,0.3052,0.8033,0.985
39.602000,0.4808,0.3069,0.8055,0.987
39.604000,0.4810,0.3064,0.8067,0.988
39.606000,0.4803,0.3064,0.8082,0.989
39.608000,0.4808,0.3047,0.8109,0.991
39.621000,0.4793,0.3062,0.8140,0.993
39.624000,0.4805,0.3047,0.8160,0.995
39.625000,0.4803,0.3052,0.8160,0.995
39.627000,0.4817,0.3037,0.8172,0.996
39.628000,0.4798,0.3020,0.8170,0.994
39.629000,0.4781,0.3025,0.8177,0.994
39.655000,0.4766,0.3033,0.8150,0.992
39.656000,0.4747,0.3030,0.8114,0.988
39.657000,0.4737,0.3033,0.8089,0.985
39.658000,0.4717,0.3059,0.8060,0.983
39.660000,0.4695,0.3055,0.8038,0.980
39.661000,0.4715,0.3047,0.8033,0.980
39.662000,0.4722,0.3050,0.8026,0.980
39.663000,0.4732,0.3050,0.8028,0.981
39.664000,0.4734,0.3052,0.8050,0.983
39.665000,0.4737,0.3086,0.8060,0.985
39.666000,0.4749,0.3108,0.8048,0.985
39.667000,0.4773,0.3101,0.8043,0.985
39.668000,0.4773,0.3096,0.8050,0.986
39.669000,0.4769,0.3089,0.8055,0.986
39.669000,0.4771,0.3111,0.8050,0.986
39.670000,0.4776,0.3108,0.8050,0.986
39.671000,0.4771,0.3108,0.8048,0.986
39.672000,0.4761,0.3106,0.8028,0.984
39.673000,0.4734,0.3086,0.8026,0.982
39.674000,0.4729,0.3076,0.8043,0.982
39.675000,0.4734,0.3094,0.8057,0.984
39.676000,0.4729,0.3103,0.8070,0.985
39.678000,0.4739,0.3106,0.8084,0.987
39.679000,0.4729,0.3079,0.8109,0.988
39.682000,0.4732,0.3084,0.8136,0.990
39.686000,0.4729,0.3084,0.8160,0.992
39.687000,0.4729,0.3072,0.8167,0.993
39.688000,0.4739,0.3050,0.8177,0.993
39.690000,0.4761,0.3055,0.8170,0.994
39.696000,0.4756,0.3059,0.8170,0.994
39.697000,0.4764,0.3059,0.8165,0.994
39.705000,0.4761,0.3069,0.8148,0.992
39.705000,0.4759,0.3079,0.8133,0.991
39.707000,0.4756,0.3091,0.8121,0.991
39.707000,0.4766,0.3081,0.8101,0.989
39.708000,0.4773,0.3089,0.8094,0.989
39.709000,0.4783,0.3094,0.8062,0.987
39.718000,0.4776,0.3089,0.8075,0.988
39.718000,0.4778,0.3081,0.8060,0.986
39.719000,0.4776,0.3079,0.8048,0.985
39.722000,0.4786,0.3079,0.8045,0.985
39.723000,0.4795,0.3084,0.8057,0.987
39.723000,0.4795,0.3098,0.8070,0.989
39.726000,0.4795,0.3076,0.8106,0.991
39.736000,0.4778,0.3064,0.8106,0.990
39.737000,0.4778,0.3055,0.8133,0.992
39.737000,0.4747,0.3069,0.8140,0.991
39.738000,0.4712,0.3052,0.8160,0.990
39.739000,0.4700,0.3040,0.8189,0.992
39.740000,0.4688,0.3025,0.8182,0.990
39.742000,0.4656,0.3015,0.8170,0.988
39.745000,0.4629,0.3003,0.8182,0.987
39.747000,0.4610,0.3011,0.8189,0.987
39.749000,0.4610,0.3025,0.8189,0.987
39.753000,0.4620,0.3023,0.8182,0.987
39.754000,0.4603,0.3028,0.8172,0.986
39.756000,0.4622,0.3033,0.8167,0.986
39.758000,0.4620,0.3028,0.8158,0.985
39.762000,0.4620,0.3018,0.8143,0.984
39.763000,0.4615,0.3001,0.8114,0.980
39.766000,0.4607,0.3003,0.8079,0.977
39.768000,0.4605,0.3006,0.8043,0.974
39.770000,0.4590,0.3001,0.8021,0.972
39.773000,0.4603,0.2996,0.8004,0.971
39.776000,0.4603,0.3003,0.7967,0.968
39.783000,0.4590,0.3006,0.7957,0.967
39.785000,0.4598,0.3018,0.7977,0.969
39.786000,0.4612,0.3020,0.7979,0.970
39.787000,0.4646,0.3035,0.8009,0.974
39.788000,0.4664,0.3030,0.8040,0.978
39.790000,0.4683,0.3040,0.8062,0.981
39.792000,0.4710,0.3030,0.8116,0.986
39.804000,0.4710,0.3040,0.8145,0.989
39.806000,0.4717,0.3023,0.8184,0.992
39.807000,0.4729,0.3030,0.8211,0.995
39.808000,0.4739,0.3033,0.8216,0.996
39.809000,0.4769,0.3033,0.8226,0.998
39.814000,0.4756,0.3047,0.8228,0.998
39.817000,0.4756,0.3055,0.8226,0.998
39.818000,0.4759,0.3033,0.8241,0.999
39.819000,0.4756,0.3030,0.8258,1.000
39.819000,0.4749,0.3018,0.8263,1.000
39.820000,0.4744,0.3011,0.8270,1.000
39.821000,0.4749,0.3033,0.8260,1.000
39.823000,0.4764,0.3030,0.8272,1.002
39.829000,0.4764,0.3042,0.8282,1.003
39.830000,0.4773,0.3030,0.8267,1.002
39.831000,0.4773,0.3035,0.8250,1.000
39.840000,0.4747,0.3033,0.8238,0.998
39.840000,0.4754,0.3042,0.8221,0.997
39.841000,0.4732,0.3047,0.8189,0.994
39.842000,0.4708,0.3042,0.8184,0.992
39.842000,0.4690,0.3072,0.8153,0.989
39.849000,0.4683,0.3079,0.8131,0.988
39.851000,0.4681,0.3067,0.8104,0.985
39.853000,0.4688,0.3069,0.8082,0.983
39.854000,0.4678,0.3062,0.8075,0.982
39.855000,0.4693,0.3062,0.8062,0.982
39.855000,0.4712,0.3069,0.8062,0.983
39.858000,0.4703,0.3076,0.8072,0.984
39.862000,0.4710,0.3076,0.8077,0.984
39.863000,0.4715,0.3076,0.8072,0.984
39.866000,0.4708,0.3064,0.8067,0.983
39.867000,0.4712,0.3064,0.8057,0.982
39.870000,0.4705,0.3067,0.8055,0.982
39.872000,0.4690,0.3079,0.8040,0.980
39.875000,0.4686,0.3079,0.8031,0.979
39.876000,0.4681,0.3069,0.8055,0.981
39.880000,0.4681,0.3076,0.8072,0.983
39.883000,0.4681,0.3076,0.8065,0.982
39.884000,0.4678,0.3067,0.8057,0.981
39.886000,0.4698,0.3069,0.8060,0.982
39.889000,0.4703,0.3045,0.8084,0.984
39.891000,0.4693,0.3013,0.8106,0.984
39.893000,0.4703,0.3003,0.8111,0.985
39.902000,0.4688,0.3020,0.8121,0.985
39.902000,0.4683,0.3008,0.8119,0.984
39.903000,0.4659,0.3023,0.8131,0.985
39.909000,0.4644,0.3025,0.8155,0.986
39.910000,0.4637,0.3028,0.8199,0.989
39.910000,0.4629,0.3033,0.8223,0.991
39.911000,0.4622,0.3023,0.8241,0.992
39.919000,0.4627,0.3006,0.8243,0.992
39.919000,0.4607,0.3003,0.8238,0.991
39.920000,0.4603,0.2993,0.8260,0.992
39.920000,0.4639,0.2979,0.8282,0.995
39.922000,0.4666,0.2993,0.8280,0.996
39.925000,0.4683,0.3013,0.8297,0.999
39.927000,0.4700,0.3003,0.8280,0.998
39.930000,0.4725,0.3033,0.8287,1.001
39.932000,0.4749,0.3035,0.8275,1.001
39.939000,0.4751,0.3025,0.8260,1.000
39.940000,0.4776,0.3015,0.8241,0.999
39.940000,0.4769,0.3030,0.8226,0.998
39.940000,0.4776,0.3033,0.8233,0.999
39.943000,0.4771,0.3033,0.8214,0.997
39.946000,0.4764,0.3037,0.8189,0.995
39.948000,0.4771,0.3040,0.8162,0.993
39.950000,0.4769,0.3033,0.8150,0.992
39.954000,0.4764,0.3037,0.8155,0.992
39.955000,0.4756,0.3037,0.8116,0.989
39.957000,0.4751,0.3040,0.8121,0.989
39.959000,0.4764,0.3033,0.8128,0.990
39.962000,0.4751,0.3047,0.8140,0.991
39.965000,0.4769,0.3040,0.8155,0.992
39.968000,0.4764,0.3015,0.8177,0.993
39.969000,0.4747,0.2996,0.8177,0.992
39.972000,0.4727,0.2993,0.8209,0.993
39.974000,0.4717,0.2986,0.8221,0.994
39.976000,0.4705,0.2998,0.8238,0.995
39.980000,0.4688,0.2993,0.8236,0.994
39.982000,0.4683,0.3011,0.8233,0.994
39.986000,0.4673,0.3023,0.8209,0.992
39.987000,0.4678,0.3025,0.8209,0.992
39.988000,0.4661,0.3023,0.8206,0.991
39.990000,0.4634,0.3011,0.8216,0.990
39.993000,0.4627,0.2998,0.8206,0.989
39.998000,0.4620,0.2974,0.8182,0.986
40.000000,0.4617,0.2974,0.8184,0.986
40.002000,0.4603,0.2971,0.8162,0.983
40.006000,0.4600,0.2976,0.8162,0.983
40.009000,0.4585,0.2984,0.8182,0.984
40.010000,0.4578,0.2989,0.8197,0.985
40.015000,0.4568,0.2979,0.8199,0.985
40.017000,0.4578,0.2986,0.8187,0.984
40.018000,0.4593,0.3008,0.8162,0.984
40.019000,0.4578,0.3013,0.8160,0.983
40.020000,0.4620,0.3018,0.8165,0.985
40.035000,0.4615,0.3018,0.8148,0.984
40.037000,0.4627,0.3028,0.8136,0.984
40.038000,0.4649,0.3045,0.8133,0.985
40.039000,0.4683,0.3018,0.8106,0.984
40.040000,0.4717,0.3025,0.8106,0.985
40.042000,0.4729,0.3020,0.8109,0.986
40.044000,0.4727,0.3020,0.8119,0.987
40.046000,0.4742,0.3033,0.8126,0.988
40.047000,0.4737,0.3025,0.8128,0.988
40.048000,0.4717,0.3045,0.8155,0.990
40.050000,0.4708,0.3052,0.8167,0.991
40.051000,0.4708,0.3037,0.8194,0.993
40.053000,0.4693,0.3040,0.8194,0.992
40.054000,0.4678,0.3050,0.8197,0.992
40.054000,0.4688,0.3067,0.8202,0.993
40.061000,0.4671,0.3059,0.8192,0.991
40.062000,0.4673,0.3050,0.8170,0.989
40.063000,0.4668,0.3042,0.8170,0.989
40.063000,0.4664,0.3040,0.8165,0.988
40.067000,0.4656,0.3052,0.8160,0.988
40.068000,0.4661,0.3047,0.8153,0.987
40.070000,0.4678,0.3035,0.8126,0.986
40.073000,0.4693,0.3025,0.8101,0.984
40.075000,0.4698,0.3028,0.8099,0.984
40.081000,0.4715,0.3042,0.8109,0.986
40.082000,0.4722,0.3055,0.8094,0.986
40.082000,0.4717,0.3040,0.8109,0.986
40.084000,0.4729,0.3042,0.8084,0.985
40.087000,0.4739,0.3057,0.8072,0.985
40.089000,0.4754,0.3059,0.8075,0.986
40.092000,0.4756,0.3062,0.8075,0.986
40.094000,0.4747,0.3059,0.8082,0.986
40.105000,0.4759,0.3033,0.8092,0.986
40.106000,0.4766,0.3013,0.8097,0.987
40.107000,0.4744,0.3008,0.8116,0.987
40.108000,0.4734,0.3006,0.8116,0.987
40.124000,0.4715,0.3011,0.8128,0.987
40.125000,0.4700,0.2998,0.8175,0.989
40.127000,0.4681,0.2986,0.8192,0.990
40.127000,0.4661,0.2993,0.8204,0.990
40.130000,0.4649,0.3003,0.8245,0.993
40.131000,0.4664,0.2996,0.8253,0.994
40.132000,0.4668,0.2984,0.8277,0.996
40.133000,0.4678,0.2981,0.8272,0.996
40.134000,0.4661,0.3006,0.8292,0.998
40.135000,0.4681,0.3006,0.8275,0.997
40.136000,0.4695,0.2971,0.8265,0.996
40.137000,0.4695,0.2976,0.8263,0.996
40.138000,0.4708,0.2971,0.8241,0.994
40.139000,0.4720,0.3003,0.8241,0.996
40.140000,0.4712,0.2996,0.8211,0.993
40.144000,0.4712,0.3006,0.8202,0.993
40.146000,0.4712,0.2996,0.8177,0.990
40.147000,0.4727,0.2989,0.8167,0.990
40.151000,0.4742,0.3001,0.8145,0.989
40.152000,0.4761,0.3011,0.8136,0.990
40.153000,0.4764,0.3013,0.8128,0.989
40.156000,0.4744,0.3011,0.8128,0.988
40.158000,0.4725,0.3013,0.8128,0.987
40.160000,0.4717,0.3015,0.8148,0.989
40.165000,0.4695,0.3018,0.8148,0.988
40.166000,0.4681,0.3011,0.8136,0.986
40.168000,0.4659,0.2998,0.8148,0.985
40.177000,0.4664,0.3003,0.8133,0.984
40.178000,0.4664,0.3006,0.8150,0.986
40.180000,0.4656,0.3001,0.8155,0.986
40.181000,0.4686,0.3003,0.8138,0.986
40.182000,0.4671,0.3003,0.8138,0.985
40.183000,0.4666,0.3001,0.8123,0.984
40.184000,0.4661,0.2993,0.8114,0.982
40.187000,0.4666,0.2989,0.8087,0.980
40.193000,0.4659,0.2991,0.8055,0.977
40.194000,0.4664,0.2967,0.8035,0.975
40.195000,0.4668,0.2962,0.8018,0.974
40.196000,0.4661,0.2964,0.7992,0.971
40.202000,0.4649,0.2969,0.7987,0.971
40.203000,0.4637,0.2962,0.7977,0.969
40.203000,0.4620,0.2964,0.7979,0.968
40.205000,0.4603,0.2932,0.7952,0.964
40.208000,0.4578,0.2930,0.7977,0.965
40.210000,0.4561,0.2937,0.7984,0.965
40.219000,0.4539,0.2935,0.7996,0.965
40.220000,0.4515,0.2932,0.8004,0.965
40.221000,0.4495,0.2925,0.8023,0.965
40.225000,0.4476,0.2915,0.8038,0.965
40.226000,0.4476,0.2935,0.8053,0.967
40.227000,0.4473,0.2928,0.8082,0.969
40.228000,0.4471,0.2913,0.8070,0.967
40.229000,0.4476,0.2908,0.8094,0.970
40.236000,0.4488,0.2896,0.8097,0.970
40.236000,0.4505,0.2859,0.8099,0.970
40.237000,0.4519,0.2871,0.8099,0.971
40.238000,0.4532,0.2871,0.8114,0.973
40.240000,0.4546,0.2884,0.8138,0.976
40.243000,0.4556,0.2903,0.8165,0.979
40.245000,0.4568,0.2910,0.8182,0.981
40.250000,0.4593,0.2906,0.8175,0.982
40.250000,0.4610,0.2898,0.8175,0.982
40.252000,0.4642,0.2906,0.8189,0.985
40.255000,0.4683,0.2908,0.8204,0.988
40.257000,0.4688,0.2901,0.8202,0.988
40.259000,0.4700,0.2925,0.8216,0.991
40.262000,0.4705,0.2903,0.8253,0.993
40.265000,0.4717,0.2906,0.8260,0.995
40.268000,0.4705,0.2918,0.8277,0.996
40.269000,0.4688,0.2906,0.8265,0.994
40.271000,0.4681,0.2918,0.8263,0.993
40.274000,0.4656,0.2910,0.8272,0.993
40.276000,0.4642,0.2942,0.8280,0.994
40.278000,0.4629,0.2950,0.8299,0.995
40.283000,0.4625,0.2947,0.8316,0.996
40.283000,0.4615,0.2947,0.8316,0.996
40.286000,0.4588,0.2937,0.8311,0.994
40.288000,0.4568,0.2940,0.8319,0.994
40.290000,0.4571,0.2954,0.8338,0.996
40.293000,0.4554,0.2932,0.8346,0.995
40.295000,0.4568,0.2932,0.8341,0.995
40.308000,0.4568,0.2940,0.8328,0.994
40.309000,0.4568,0.2940,0.8311,0.993
40.310000,0.4563,0.2964,0.8311,0.993
40.311000,0.4534,0.2962,0.8297,0.991
40.312000,0.4546,0.2950,0.8282,0.990
40.313000,0.4537,0.2942,0.8267,0.988
40.339000,0.4551,0.2950,0.8265,0.989
40.341000,0.4539,0.2950,0.8275,0.989
40.342000,0.4532,0.2964,0.8272,0.989
40.343000,0.4541,0.2967,0.8253,0.988
40.344000,0.4551,0.2976,0.8248,0.988
40.345000,0.4551,0.2981,0.8238,0.987
40.346000,0.4576,0.2967,0.8233,0.988
40.346000,0.4612,0.2969,0.8211,0.987
40.347000,0.4634,0.2974,0.8228,0.990
40.348000,0.4646,0.2989,0.8236,0.992
40.348000,0.4646,0.2986,0.8226,0.991
40.349000,0.4678,0.2979,0.8226,0.992
40.349000,0.4690,0.2986,0.8199,0.991
40.350000,0.4708,0.2979,0.8214,0.992
40.351000,0.4710,0.2989,0.8192,0.991
40.352000,0.4690,0.2986,0.8165,0.988
40.352000,0.4661,0.3006,0.8131,0.984
